identifiant_de_l_etablissement;nom_etablissement;type_etablissement;statut_public_prive;adresse_1;adresse_2;adresse_3;code_postal;code_commune;nom_commune;code_departement;code_academie;code_region;ecole_maternelle;ecole_elementaire;voie_generale;voie_technologique;voie_professionnelle;telephone;fax;web;mail;restauration;hebergement;ulis;apprentissage;segpa;section_arts;section_cinema;section_theatre;section_sport;section_internationale;section_europeenne;lycee_agricole;lycee_militaire;lycee_des_metiers;post_bac;appartenance_education_prioritaire;greta;siren_siret;fiche_onisep;position;type_contrat_prive;libelle_departement;libelle_academie;libelle_region;coordx_origine;coordy_origine;epsg_origine;nom_circonscription;latitude;longitude;precision_localisation;date_ouverture;date_maj_ligne;etat;ministere_tutelle;multi_uai;rpi_concentre;rpi_disperse;code_nature;libelle_nature;code_type_contrat_prive;pial;etablissement_mere;type_rattachement_etablissement_mere;code_circonscription;code_zone_animation_pedagogique;libelle_zone_animation_pedagogique;code_bassin_formation;libelle_bassin_formation
0622814X;Ecole maternelle Les Capucines;Ecole;Public;180 rue Léon Blum;;62232 ANNEZIN;62232;62035;Annezin;062;09;32;1;0;;;;0321573392;;;ce.0622814X@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620035200021;;50.53693345104248, 2.6210693368643865;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;673094.0;7048919.2;EPSG:2154;Circonscription d'inspection du 1er degré de Béthune 2;50.53693345104248;2.6210693368643865;Numéro de rue;1972-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0622425Z;;;0620235U;;;09112;BETHUNE BRUAY
0622815Y;Ecole élémentaire Liberté;Ecole;Public;8 rue de la Liberté;;62232 ANNEZIN;62232;62035;Annezin;062;09;32;0;1;;;;0321573133;;;ce.0622815Y@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620035200054;;50.54014808957847, 2.624170481354252;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;673315.9;7049276.3;EPSG:2154;Circonscription d'inspection du 1er degré de Béthune 2;50.54014808957847;2.624170481354252;Numéro de rue;1972-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0622425Z;;;0620235U;;;09112;BETHUNE BRUAY
0622836W;Ecole maternelle Louise Michel;Ecole;Public;66 rue des Tilleuls;;62230 OUTREAU;62230;62643;Outreau;062;09;32;1;0;;;;0321876721;;;ce.0622836W@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620643300130;;50.70081812268378, 1.588190477594777;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;600085.8;7068009.1;EPSG:2154;Circonscription d'inspection du 1er degré de Boulogne sur Mer 2;50.70081812268378;1.588190477594777;Numéro de rue;1972-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0623115Z;;;0620241A;;;09114;BOULOGNE MONTREUIL
0622851M;Ecole primaire Herriot - Viart;Ecole;Public;10  RUE DU BERRY;;62000 ARRAS;62000;62041;Arras;062;09;32;1;1;;;;0321710971;;;ce.0622851M@ac-lille.fr;1;0;1;;;;;;;;;;;;;;;21620041000100;;50.2736001118902, 2.7885796115507264;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;684909.5;7019541.3;EPSG:2154;Circonscription d'inspection du 1er degré d'Arras 1;50.2736001118902;2.7885796115507264;Numéro de rue;1972-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0622863A;;;0620231P;;;09110;ARTOIS TERNOIS
0622856T;Ecole maternelle Maurice Isidore;Ecole;Public;Rue Champlain;;62480 LE PORTEL;62480;62667;Le Portel;062;09;32;1;0;;;;0321913947;;;ce.0622856T@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP;;21620667200059;;50.70308644281426, 1.5718800116625427;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;598936.2;7068282.6;EPSG:2154;Circonscription d'inspection du 1er degré de Boulogne sur Mer 2;50.70308644281426;1.5718800116625427;Rue;1972-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0622095R;;;0620241A;;;09114;BOULOGNE MONTREUIL
0622875N;Ecole primaire Frédéric Chopin;Ecole;Public;44 bis boulevard du Général Castelnau;;62530 HERSIN COUPIGNY;62530;62443;Hersin-Coupigny;062;09;32;1;1;;;;0321663683;;;ce.0622875N@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620443800081;;50.46028741152007, 2.6707056711879646;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;676582.8;7040364.5;EPSG:2154;Circonscription d'inspection du 1er degré de Béthune 3;50.46028741152007;2.6707056711879646;Rue;1973-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0622269E;;;0622560W;;;09112;BETHUNE BRUAY
0622915G;Ecole primaire André Chenier;Ecole;Public;Rue Georges Clemenceau;;62660 BEUVRY;62660;62126;Beuvry;062;09;32;1;1;;;;0321659943;;;ce.0622915G@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620126900059;;50.528173957236476, 2.7044406238992287;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;679010.1;7047918.0;EPSG:2154;Circonscription d'inspection du 1er degré de Béthune 3;50.528173957236476;2.7044406238992287;Numéro de rue;1973-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0622090K;;;0622560W;;;09112;BETHUNE BRUAY
0622931Z;Groupe scolaire Martin Luther King;Ecole;Public;209 rue de Mametz;;62120 ROQUETOIRE;62120;62721;Roquetoire;062;09;32;1;1;;;;0321952002;;;ce.0622931Z@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620721700078;;50.66961194534788, 2.3414236548557805;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;653361.4;7063832.8;EPSG:2154;Circonscription d'inspection du 1er degré d'Isbergues;50.66961194534788;2.3414236548557805;Numéro de rue;1973-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0622094P;;;0623999K;;;09113;AUDOMAROIS CALAISIS
0622937F;Ecole maternelle Jeannette Prin;Ecole;Public;Avenue du Prince;;62114 SAINS EN GOHELLE;62114;62737;Sains-en-Gohelle;062;09;32;1;0;;;;0321725309;;;ce.0622937F@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP;;21620737300095;;50.44073941673013, 2.6850699466477304;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;677595.6;7038182.7;EPSG:2154;Circonscription d'inspection du 1er degré de Béthune 3;50.44073941673013;2.6850699466477304;Numéro de rue;1973-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0622269E;;;0622560W;;;09112;BETHUNE BRUAY
0622954Z;Ecole primaire Mouchotte-Gagarine;Ecole;Public;Rue du Commandant Mouchotte;;62100 CALAIS;62100;62193;Calais;062;09;32;1;1;;;;0321349386;;;ce.0622954Z@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP+;;21620193900628;;50.95395967070105, 1.8974907098269447;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;622367.4;7095873.6;EPSG:2154;Circonscription d'inspection du 1er degré de Calais 2;50.95395967070105;1.8974907098269447;Numéro de rue;1974-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0622273J;;;0620243C;;;09113;AUDOMAROIS CALAISIS
0622968P;Ecole élémentaire Pierre Perret;Ecole;Public;Rue de l'Yser;CITE 13;62138 HAISNES;62138;62401;Haisnes;062;09;32;0;1;;;;0321403703;;;ce.0622968P@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP;;21620401600085;;50.49352812092675, 2.8041102791250454;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;686078.8;7044036.1;EPSG:2154;Circonscription d'inspection du 1er degré de Béthune 4;50.49352812092675;2.8041102791250454;Numéro de rue;1974-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0623022Y;;;0624393N;;;09112;BETHUNE BRUAY
0622986J;Ecole primaire Jules Andrieu;Ecole;Public;208 rue Arthur Lamendin;;62980 VERMELLES;62980;62846;Vermelles;062;09;32;1;1;;;;0321262457;;;ce.0622986J@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620846200053;;50.47715126065576, 2.742949630309665;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;681726.4;7042224.1;EPSG:2154;Circonscription d'inspection du 1er degré de Béthune 4;50.47715126065576;2.742949630309665;Numéro de rue;1974-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0623022Y;;;0624393N;;;09112;BETHUNE BRUAY
0622990N;Ecole primaire des Verts Monts;Ecole;Public;Place de la Mairie;;62153 ABLAIN ST NAZAIRE;62153;62001;Ablain-Saint-Nazaire;062;09;32;1;1;;;;0321450872;;;ce.0622990N@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620001400043;;50.39278075310535, 2.7126595642985114;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;679538.9;7032832.9;EPSG:2154;Circonscription d'inspection du 1er degré de Liévin;50.39278075310535;2.7126595642985114;Numéro de rue;1974-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0622086F;;;0623618W;;;09111;LENS HENIN LIEVIN
0622993S;Ecole primaire Achille Breuval;Ecole;Public;Boulevard Emile Basly;;62110 HENIN BEAUMONT;62110;62427;Hénin-Beaumont;062;09;32;1;1;;;;0321202944;;;ce.0622993S@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620427100078;;50.42657384117667, 2.9486404389341243;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;696345.2;7036561.2;EPSG:2154;Circonscription d'inspection du 1er degré d'Hénin-Beaumont;50.42657384117667;2.9486404389341243;Rue;1974-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0622795B;;;0620244D;;;09111;LENS HENIN LIEVIN
0622994T;Ecole primaire - Regroupement Pédagogique Intercommunal Concentré (RPC) de SAULTY;Ecole;Public;551 GRAND'RUE;;62158 SAULTY;62158;62784;Saulty;062;09;32;1;1;;;;0321552731;;;ce.0622994T@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620784500027;;50.21213512354443, 2.530259689997109;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;666430.9;7012775.7;EPSG:2154;Circonscription d'inspection du 1er degré d'Arras 4;50.21213512354443;2.530259689997109;Numéro de rue;1974-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;1;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0620026S;;;0622932A;;;09110;ARTOIS TERNOIS
0623001A;Ecole élémentaire Les Tilleuls;Ecole;Public;68 rue des Tilleuls;;62230 OUTREAU;62230;62643;Outreau;062;09;32;0;1;;;;0321316463;;;ce.0623001A@ac-lille.fr;1;0;1;;;;;;;;;;;;;;;21620643300148;;50.700943649590656, 1.5881798773635385;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;600085.3;7068023.1;EPSG:2154;Circonscription d'inspection du 1er degré de Boulogne sur Mer 2;50.700943649590656;1.5881798773635385;Numéro de rue;1974-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0623115Z;;;0620241A;;;09114;BOULOGNE MONTREUIL
0623002B;Ecole maternelle Samuel Merlin;Ecole;Public;30 rue André Dubois;;62750 LOOS EN GOHELLE;62750;62528;Loos-en-Gohelle;062;09;32;1;0;;;;0321723440;;;ce.0623002B@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620528600059;;50.45350586725289, 2.7634504682744967;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;683175.9;7039585.4;EPSG:2154;Circonscription d'inspection du 1er degré de Bully-les-Mines;50.45350586725289;2.7634504682744967;Numéro de rue;1974-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0620219B;;;0622396T;;;09111;LENS HENIN LIEVIN
0623031H;Ecole maternelle de la Grande Vallée RPI 46;Ecole;Public;Rue de Bellebrune;;62142 ALINCTHUN;62142;62022;Alincthun;062;09;32;1;0;;;;0321323807;;;ce.0623031H@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620022000020;;50.730542194484705, 1.7967096113374001;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;614892.0;7071076.9;EPSG:2154;Circonscription d'inspection du 1er degré d'Etaples;50.730542194484705;1.7967096113374001;Rue;1975-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;062046;101;ECOLE MATERNELLE;99;0623023Z;;;0620236V;;;09114;BOULOGNE MONTREUIL
0623036N;Ecole primaire Jules Ferry;Ecole;Public;400 rue Marmottan;;62700 BRUAY LA BUISSIERE;62700;62178;Bruay-la-Buissière;062;09;32;1;1;;;;0321624038;;;ce.0623036N@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP;;21620178000170;;50.48509997408678, 2.5417405828755752;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;667427.8;7043174.4;EPSG:2154;Circonscription d'inspection du 1er degré de Bruay-la-Buissière;50.48509997408678;2.5417405828755752;Numéro de rue;1975-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0622428C;;;0620238X;;;09112;BETHUNE BRUAY
0623053G;Ecole élémentaire;Ecole;Public;Impasse Maurice Poiret;;62185 FRETHUN;62185;62360;Fréthun;062;09;32;0;1;;;;0321852821;;;ce.0623053G@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620360400030;;50.91338940380121, 1.8148508490402808;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;616480.9;7091435.6;EPSG:2154;Circonscription d'inspection du 1er degré de Calais 2;50.91338940380121;1.8148508490402808;Rue;1975-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0623865P;;;0620243C;;;09113;AUDOMAROIS CALAISIS
0623072C;Ecole maternelle Onésime Brassart;Ecole;Public;Rue Pierre Brossolette;;62153 SOUCHEZ;62153;62801;Souchez;062;09;32;1;0;;;;0321451336;;;ce.0623072C@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620801700022;;50.39096083100114, 2.740130622234469;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;681494.4;7032623.4;EPSG:2154;Circonscription d'inspection du 1er degré de Liévin;50.39096083100114;2.740130622234469;Numéro de rue;1975-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0622086F;;;0623618W;;;09111;LENS HENIN LIEVIN
0623143E;Ecole primaire;Ecole;Public;1 RUE DE LA POSTE;BP 37;62990 BEAURAINVILLE;62990;62100;Beaurainville;062;09;32;1;1;;;;0321903649;;;ce.0623143E@ac-lille.fr;1;0;1;;;;;;;;;;;;;;;21620100400035;;50.4237432085691, 1.901249540423822;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;621809.9;7036788.7;EPSG:2154;Circonscription d'inspection du 1er degré de Hesdin;50.4237432085691;1.901249540423822;Numéro de rue;1976-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0620099W;;;0622933B;;;09114;BOULOGNE MONTREUIL
0623144F;Ecole maternelle Perrault-La Fontaine;Ecole;Public;7 rue Salvador Allende;;62200 BOULOGNE SUR MER;62200;62160;Boulogne-sur-Mer;062;09;32;1;0;;;;0321870032;;;ce.0623144F@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620160800157;;50.7185366025535, 1.606230269847397;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;601397.2;7069960.7;EPSG:2154;Circonscription d'inspection du 1er degré de Boulogne sur Mer 1;50.7185366025535;1.606230269847397;Numéro de rue;1976-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0620052V;;;0620240Z;;;09114;BOULOGNE MONTREUIL
0623151N;Ecole primaire Rombly;Ecole;Public;Avenue des Oyats;;62630 ETAPLES;62630;62318;Etaples;062;09;32;1;1;;;;0974924648;;;ce.0623151N@ac-lille.fr;1;0;1;;;;;;;;;;;;;REP;;21620318200102;;50.5214248073676, 1.6500294040631542;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;604120.0;7047946.4;EPSG:2154;Circonscription d'inspection du 1er degré d'Etaples;50.5214248073676;1.6500294040631542;Numéro de rue;1976-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0622806N;;;0620236V;;;09114;BOULOGNE MONTREUIL
0623152P;Ecole primaire Paul Verlaine;Ecole;Public;16 rue des Ecoles;;62118 FAMPOUX;62118;62323;Fampoux;062;09;32;1;1;;;;0321553868;;;ce.0623152P@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620323200048;;50.30138125059423, 2.8696199792747668;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;690699.0;7022622.9;EPSG:2154;Circonscription d'inspection du 1er degré d'Arras 3;50.30138125059423;2.8696199792747668;Numéro de rue;1976-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0623014P;;;0620233S;;;09110;ARTOIS TERNOIS
0623166E;Ecole maternelle Marcel Cathelain;Ecole;Public;Rue Jérôme de France;;62950 NOYELLES GODAULT;62950;62624;Noyelles-Godault;062;09;32;1;0;;;;0321204050;;;ce.0623166E@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620624300059;;50.41923397823451, 2.993529704702362;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;699539.5;7035742.4;EPSG:2154;Circonscription d'inspection du 1er degré de Noyelles Godault;50.41923397823451;2.993529704702362;Numéro de rue;1976-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0622943M;;;0620234T;;;09111;LENS HENIN LIEVIN
0623168G;Ecole primaire Kergomard - Macé;Ecole;Public;115 boulevard de la Liberté;;62230 OUTREAU;62230;62643;Outreau;062;09;32;1;1;;;;0321809248;;;ce.0623168G@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620643300106;;50.70155981588336, 1.5793993072016268;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;599465.2;7068102.9;EPSG:2154;Circonscription d'inspection du 1er degré de Boulogne sur Mer 2;50.70155981588336;1.5793993072016268;Numéro de rue;1976-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0623115Z;;;0620241A;;;09114;BOULOGNE MONTREUIL
0623170J;Ecole maternelle Les Natices;Ecole;Public;13 rue des Ecoles;;62215 OYE PLAGE;62215;62645;Oye-Plage;062;09;32;1;0;;;;0321358102;;;ce.0623170J@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620645800053;;50.976671058084534, 2.0427697461906758;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;632627.3;7098272.0;EPSG:2154;Circonscription d'inspection du 1er degré d'Audruicq;50.976671058084534;2.0427697461906758;Numéro de rue;1976-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0620024P;;;0623617V;;;09113;AUDOMAROIS CALAISIS
0623173M;Ecole primaire Brassens-Monet;Ecole;Public;15 rue de Noeux;;62113 SAILLY LABOURSE;62113;62735;Sailly-Labourse;062;09;32;1;1;;;;0321653133;;;ce.0623173M@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620735700031;;50.4987124563377, 2.6966905000416967;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;678447.1;7044637.8;EPSG:2154;Circonscription d'inspection du 1er degré de Béthune 3;50.4987124563377;2.6966905000416967;Numéro de rue;1976-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0622090K;;;0622560W;;;09112;BETHUNE BRUAY
0623215H;Ecole primaire Jacques Prévert;Ecole;Public;1 rue de la Mairie;;62118 ROEUX;62118;62718;Roeux;062;09;32;1;1;;;;0321586202;;;ce.0623215H@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620718300023;;50.295206445692436, 2.897920480887647;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;692717.0;7021932.2;EPSG:2154;Circonscription d'inspection du 1er degré d'Arras 3;50.295206445692436;2.897920480887647;Numéro de rue;1976-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0622084D;;;0620233S;;;09110;ARTOIS TERNOIS
0623216J;Ecole élémentaire Jacques Prévert;Ecole;Public;Rue du Bois;;62620 RUITZ;62620;62727;Ruitz;062;09;32;0;1;;;;0321520020;;;ce.0623216J@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620727400038;;50.46374063167201, 2.5863801513495295;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;670588.2;7040777.4;EPSG:2154;Circonscription d'inspection du 1er degré de Bruay-la-Buissière;50.46374063167201;2.5863801513495295;Numéro de rue;1976-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0622871J;;;0620238X;;;09112;BETHUNE BRUAY
0623235E;Ecole maternelle Claude Debussy;Ecole;Public;Rue du Général de Gaulle;;62138 BILLY BERCLAU;62138;62132;Billy-Berclau;062;09;32;1;0;;;;0321798240;;;ce.0623235E@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620132700022;;50.51540689622859, 2.8610796781704195;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;690131.7;7046465.0;EPSG:2154;Circonscription d'inspection du 1er degré de Vendin le Vieil;50.51540689622859;2.8610796781704195;Rue;1977-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0622792Y;;;0620246F;;;09111;LENS HENIN LIEVIN
0623255B;Ecole maternelle Marie Curie;Ecole;Public;Rue la Pérouse;;62300 LENS;62300;62498;Lens;062;09;32;1;0;;;;0321432411;;;ce.0623255B@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP+;;21620498200245;;50.43349947802446, 2.8040806220779966;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;686060.1;7037348.8;EPSG:2154;Circonscription d'inspection du 1er degré de Lens;50.43349947802446;2.8040806220779966;Numéro de rue;1977-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0622868F;;;0622398V;;;09111;LENS HENIN LIEVIN
0623256C;Ecole maternelle Sophie Berthelot;Ecole;Public;6 rue Auguste Lefèbvre;;62300 LENS;62300;62498;Lens;062;09;32;1;0;;;;0321786046;;;ce.0623256C@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP+;;21620498200179;;50.4388079293759, 2.8148494466217806;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;686827.7;7037938.3;EPSG:2154;Circonscription d'inspection du 1er degré de Lens;50.4388079293759;2.8148494466217806;Numéro de rue;1977-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0622418S;;;0622398V;;;09111;LENS HENIN LIEVIN
0623270T;Ecole maternelle Gisèle Foucart;Ecole;Public;1  RUE VICTOR FILIPIC;;62430 SALLAUMINES;62430;62771;Sallaumines;062;09;32;1;0;;;;0321672748;;;ce.0623270T@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP+;;21620771200060;;50.42640946263575, 2.8540399253872426;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;689613.3;7036551.3;EPSG:2154;Circonscription d'inspection du 1er degré d'Avion;50.42640946263575;2.8540399253872426;Numéro de rue;1977-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0620220C;;;0622394R;;;09111;LENS HENIN LIEVIN
0623385T;Ecole primaire privée Notre-Dame;Ecole;Privé;5 rue Candide Couzin;;62380 LUMBRES;62380;62534;Lumbres;062;09;32;1;1;;;;0321397087;;;ce.0623385t@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;31615920100029;;50.70718046935331, 2.12278970757369;CONTRAT D'ASSOCIATION TOUTES CLASSES;Pas-de-Calais;Lille;Hauts-de-France;637925.4;7068169.7;EPSG:2154;Circonscription d'inspection du 1er degré de Saint Omer 1;50.70718046935331;2.12278970757369;Numéro de rue;1978-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;30;0622142S;;;0620251L;;;09113;AUDOMAROIS CALAISIS
0623399H;Ecole primaire Kergomard - Ferry;Ecole;Public;38 rue Jules Ferry;;62510 ARQUES;62510;62040;Arques;062;09;32;1;1;;;;0321982587;;;ce.0623399H@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21620040200131;;50.74262134553509, 2.3102996138727967;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;651228.4;7071987.6;EPSG:2154;Circonscription d'inspection du 1er degré d'Isbergues;50.74262134553509;2.3102996138727967;Numéro de rue;1985-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0622907Y;;;0623999K;;;09113;AUDOMAROIS CALAISIS
0623403M;Ecole primaire Albert Camus;Ecole;Public;Rue Albert Camus;;62510 ARQUES;62510;62040;Arques;062;09;32;1;1;;;;0321981903;;;ce.0623403M@ac-lille.fr;1;0;1;;;;;;;;;;;;;REP+;;21620040200081;;50.73932738309337, 2.2761904604354934;SANS OBJET;Pas-de-Calais;Lille;Hauts-de-France;648813.1;7071642.1;EPSG:2154;Circonscription d'inspection du 1er degré de Saint Omer 1;50.73932738309337;2.2761904604354934;Rue;1979-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0622907Y;;;0620251L;;;09113;AUDOMAROIS CALAISIS
